Date/Time,100m_N Avg [m/s],100m_S Avg [m/s],80m Avg [m/s],50m Avg [m/s],20m Avg [m/s],10m Avg [m/s],Pressure 5m [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m
10-04-2019 08:00,3.862,3.88,3.514,2.699,1.484,1.323,1007.6,257.3,261.6,271.4,24.6,79
10-04-2019 08:10,3.269,3.284,2.913,2.4,1.951,1.86,1007.6,260.2,263,275.6,25.3,77.6
10-04-2019 08:20,2.646,2.649,2.401,2.035,1.961,2.009,1007.7,265.8,268.6,275.6,25.9,75.1
10-04-2019 08:30,1.94,1.968,1.753,1.67,1.739,1.781,1007.9,263,261.6,277,26.3,72.3
10-04-2019 08:40,1.57,1.552,1.53,1.592,1.565,1.718,1008,284.1,277,281.3,26.8,69
10-04-2019 08:50,1.357,1.36,1.368,1.379,1.39,1.358,1008.2,300.9,293.9,284.1,27.4,65.6
10-04-2019 09:00,1.308,1.331,1.368,1.332,1.371,1.412,1008.4,279.8,282.7,275.6,28.2,61.9
10-04-2019 09:10,0.894,0.907,0.939,1.143,1.145,1.25,1008.6,279.8,291.1,291.1,28.8,59.8
10-04-2019 09:20,0.847,0.841,0.816,0.979,1.103,1.059,1008.7,5.6,350.2,298.1,29.4,55.1
10-04-2019 09:30,0.828,0.841,0.59,0.609,0.707,0.887,1008.8,0,331.9,286.9,29.9,51.6
10-04-2019 09:40,1.1,1.132,1.343,1.545,1.798,1.811,1008.8,52,63.3,241.9,30.5,54.1
10-04-2019 09:50,1.146,1.088,1.493,2.084,2.283,2.264,1008.8,126.6,130.8,137.8,29,65.8
10-04-2019 10:00,1.71,1.745,1.829,1.971,2.084,2.137,1008.8,104.1,116.7,125.2,28.5,66.4
10-04-2019 10:10,2.553,2.578,2.506,2.53,2.7,2.722,1008.8,101.3,102.7,118.1,28.2,66.4
10-04-2019 10:20,2.541,2.551,2.626,2.562,2.818,2.808,1008.8,97,99.8,111.1,28.1,67.9
10-04-2019 10:30,2.818,2.841,2.872,2.706,2.467,2.441,1008.8,90,94.2,101.3,28,67.6
10-04-2019 10:40,2.984,3.012,3.151,3.375,2.853,2.742,1008.8,94.2,92.8,104.1,27.9,69.8
10-04-2019 10:50,3.234,3.333,2.945,2.787,2.737,2.69,1008.8,108.3,105.5,106.9,28.3,62.4
10-04-2019 11:00,3.948,4.029,3.438,3.089,2.772,2.558,1008.8,112.5,112.5,115.3,29.1,51.8
10-04-2019 11:10,4.558,4.639,4.238,3.706,3.458,3.188,1008.7,128,128,132.2,29.3,50.9
10-04-2019 11:20,3.482,3.554,3.541,3.667,3.816,3.678,1008.7,142,142,144.8,29.7,45.5
10-04-2019 11:30,3.313,3.36,3.441,3.527,3.534,3.57,1008.6,143.4,142,147.7,29.8,47.2
10-04-2019 11:40,3.646,3.698,3.656,3.706,3.821,3.83,1008.5,143.4,144.8,150.5,29.3,55.3
10-04-2019 11:50,3.158,2.819,3.345,3.552,3.63,3.568,1008.4,156.1,154.7,157.5,28.6,60.8
10-04-2019 12:00,3.041,2.836,3.254,3.459,3.699,3.81,1008.3,154.7,151.9,156.1,28.5,61.6
10-04-2019 12:10,3.232,3.073,3.487,3.687,3.851,3.886,1008.1,165.9,164.5,158.9,28.7,61.5
10-04-2019 12:20,3.881,3.502,3.907,4.01,4.052,3.994,1008.1,164.5,160.3,157.5,29,61.9
10-04-2019 12:30,3.918,3.475,4.046,4.213,4.256,4.205,1008,170.2,167.3,168.8,28.7,63.4
10-04-2019 12:40,3.854,3.556,4.054,4.292,4.335,4.322,1007.8,171.6,168.8,170.2,28.6,63.5
10-04-2019 12:50,4.119,3.843,4.338,4.613,4.726,4.842,1007.5,168.8,165.9,168.8,28.6,62.6
10-04-2019 13:00,4.063,3.733,4.208,4.333,4.551,4.624,1007.3,170.2,167.3,170.2,28.6,63
10-04-2019 13:10,3.987,3.715,4.127,4.101,4.126,4.112,1007.2,167.3,167.3,170.2,28.7,62.6
10-04-2019 13:20,4.337,3.958,4.466,4.365,4.404,4.433,1007,174.4,173,174.4,29.1,62.1
10-04-2019 13:30,4.506,4.159,4.616,4.596,4.657,4.668,1006.8,177.2,177.2,181.4,29,62.7
10-04-2019 13:40,4.06,3.671,4.248,4.392,4.492,4.511,1006.7,180,178.6,184.2,29,63.2
10-04-2019 13:50,4.359,4.245,4.701,4.818,4.748,4.695,1006.5,184.2,182.8,187,29.1,62.6
10-04-2019 14:00,4.533,4.583,4.731,4.897,5.078,4.923,1006.4,187,185.6,187,28.8,63.8
10-04-2019 14:10,5.038,5.103,5.138,5.088,5.006,4.829,1006.3,189.8,189.8,189.8,28.8,64.8
10-04-2019 14:20,5.678,5.769,5.709,5.686,5.832,5.535,1006.1,188.4,188.4,189.8,28.7,65.2
10-04-2019 14:30,6.217,6.313,6.126,5.985,6.004,5.761,1006,192.7,191.3,191.3,28.8,64.6
10-04-2019 14:40,5.92,5.99,5.874,5.882,5.857,5.596,1005.9,192.7,191.3,189.8,29,64.1
10-04-2019 14:50,5.69,5.779,5.707,5.652,5.692,5.481,1005.8,199.7,196.9,192.7,28.8,64.7
10-04-2019 15:00,5.942,6.034,5.896,5.848,5.734,5.466,1005.8,208.1,205.3,201.1,29,64.2
10-04-2019 15:10,6.249,6.374,6.281,6.183,5.881,5.435,1005.7,212.3,210.9,210.9,29.2,62.9
10-04-2019 15:20,6.383,6.492,6.394,6.195,5.871,5.596,1005.5,215.2,210.9,209.5,29.6,61.6
10-04-2019 15:30,6.758,6.87,6.749,6.632,6.27,5.846,1005.4,220.8,216.6,213.8,29.2,63.5
10-04-2019 15:40,7.222,7.325,7.058,6.81,6.634,6.111,1005.4,222.2,219.4,218,29.2,64.5
10-04-2019 15:50,8.045,8.166,7.956,7.734,7.196,6.645,1005.3,223.6,220.8,218,29,65.2
10-04-2019 16:00,8.096,8.212,7.973,7.487,6.737,6.383,1005.3,227.8,225,223.6,29.2,64.2
10-04-2019 16:10,7.94,8.038,7.811,7.386,6.796,6.351,1005.2,230.6,227.8,225,29.1,66.2
10-04-2019 16:20,7.969,8.085,7.782,6.833,6.351,5.957,1005.2,227.8,225,225,29,69.1
10-04-2019 16:30,8.16,8.264,8.049,7.474,6.609,6.143,1005.2,232,227.8,225,28.8,68.7
10-04-2019 16:40,8.187,8.271,7.851,6.933,6.179,5.856,1005.3,230.6,227.8,226.4,28.8,69.2
10-04-2019 16:50,8.525,8.639,8.371,7.641,6.57,6.089,1005.2,230.6,227.8,225,28.8,68.5
10-04-2019 17:00,8.77,8.825,8.493,8.028,7.309,6.557,1005.2,236.3,233.4,230.6,28.8,66.8
10-04-2019 17:10,8.052,8.132,7.851,7.876,7.253,6.701,1005.1,237.7,234.8,234.8,28.8,65.3
10-04-2019 17:20,7.937,7.997,7.461,6.752,6.08,5.756,1005.1,241.9,239.1,239.1,29.2,66.4
10-04-2019 17:30,8.283,8.362,8.015,7.658,7.101,6.53,1005.1,244.7,243.3,241.9,28.8,69
10-04-2019 17:40,8.807,8.845,8.383,7.707,6.774,6.126,1005.1,247.5,244.7,243.3,28.7,67.4
10-04-2019 17:50,9.15,9.227,8.837,8.183,7.049,6.442,1005.1,251.7,248.9,247.5,28.7,69.1
10-04-2019 18:00,8.506,8.563,8.062,7.291,5.871,5.226,1005.2,254.5,251.7,250.3,28.6,69.5
10-04-2019 18:10,8.717,8.734,7.89,6.634,5.54,5.109,1005.3,253.1,250.3,247.5,28.5,68.7
10-04-2019 18:20,9.665,9.695,8.785,7.484,5.985,5.381,1005.3,260.2,255.9,251.7,28.3,71
10-04-2019 18:30,9.028,9.046,8.086,6.761,5.274,4.802,1005.4,258.8,254.5,248.9,28.1,74
10-04-2019 18:40,8.969,8.994,8.214,6.766,5.173,4.518,1005.5,258.8,254.5,250.3,28.1,71.9
10-04-2019 18:50,9.104,9.112,8.167,6.357,4.903,4.354,1005.5,260.2,255.9,248.9,28.1,74.3
10-04-2019 19:00,9.187,9.198,8.275,6.561,4.999,4.325,1005.5,257.3,253.1,244.7,27.9,75.4
10-04-2019 19:10,8.947,8.987,8.268,6.705,5.176,4.582,1005.7,257.3,251.7,246.1,27.7,80.8
10-04-2019 19:20,8.807,8.842,8.349,6.708,5.159,4.545,1005.8,257.3,253.1,248.9,27.4,84.6
10-04-2019 19:30,8.248,8.286,8.574,7.648,5.822,5.207,1005.8,254.5,248.9,244.7,27.1,85.9
10-04-2019 19:40,8.175,8.215,8.106,6.908,5.178,4.42,1006,257.3,250.3,241.9,26.9,87.3
10-04-2019 19:50,7.925,7.948,7.463,5.781,4.057,3.531,1006.2,258.8,251.7,243.3,26.9,87.3
10-04-2019 20:00,7.322,7.338,6.561,5.478,4.458,3.898,1006.2,251.7,239.1,230.6,26.9,87.5
10-04-2019 20:10,7.106,7.129,7.122,6.225,5.004,4.428,1006.2,258.8,246.1,236.3,26.9,88.3
10-04-2019 20:20,6.962,6.99,7.292,6.053,4.483,4.041,1006.3,258.8,247.5,237.7,26.8,88.5
10-04-2019 20:30,7.378,7.409,7.007,6.132,4.719,4.104,1006.3,261.6,248.9,236.3,26.6,88.5
10-04-2019 20:40,7.366,7.387,7.122,6.12,4.787,4.33,1006.3,263,250.3,237.7,26.6,88.6
10-04-2019 20:50,7.128,7.156,7.09,6.218,4.94,4.369,1006.5,258.8,246.1,234.8,26.6,88.5
10-04-2019 21:00,7.572,7.61,7.569,6.475,4.751,4.063,1006.6,260.2,247.5,236.3,26.8,88.6
10-04-2019 21:10,8.302,8.318,7.628,6.651,4.871,4.21,1006.7,268.6,257.3,243.3,26.8,88.6
10-04-2019 21:20,8.16,8.166,7.375,5.941,4.284,3.656,1006.8,272.8,261.6,248.9,26.8,88.6
10-04-2019 21:30,7.756,7.742,7.017,5.551,3.62,3.056,1007,277,267.2,253.1,26.8,88.5
10-04-2019 21:40,7.16,7.164,6.21,4.75,3.598,3.097,1007.1,277,265.8,251.7,26.8,88.1
10-04-2019 21:50,7.065,7.053,6.202,4.738,3.418,2.823,1007.2,278.4,270,257.3,26.8,87.8
10-04-2019 22:00,7.557,7.507,7.108,5.884,4.023,3.109,1007.2,285.5,275.6,267.2,26.6,86.2
10-04-2019 22:10,7.187,7.134,7.331,6.396,4.409,3.359,1007.2,291.1,277,265.8,26.9,81.4
10-04-2019 22:20,7.177,7.1,7.208,6.651,4.502,3.47,1007.2,299.5,282.7,268.6,27.1,78.1
10-04-2019 22:30,7.31,7.24,7.61,7.036,4.77,3.869,1007.2,296.7,281.3,268.6,27.3,76.2
10-04-2019 22:40,7.048,6.968,7.544,7.269,4.957,4.006,1007.1,298.1,284.1,267.2,27.4,74.8
10-04-2019 22:50,6.531,6.482,7.301,7.337,5.036,4.175,1007.1,289.7,281.3,263,27.4,73.9
10-04-2019 23:00,7.177,7.124,7.184,6.989,4.524,3.737,1007.2,289.7,278.4,263,27.4,73.5
10-04-2019 23:10,7.521,7.475,7.404,6.406,4.163,3.438,1007.2,291.1,279.8,264.4,27.3,73.7
10-04-2019 23:20,7.761,7.705,7.711,6.487,4.35,3.504,1007.1,291.1,279.8,264.4,27.1,74
10-04-2019 23:30,7.592,7.551,7.762,6.774,4.478,3.688,1007.1,288.3,278.4,263,27,74
10-04-2019 23:40,7.775,7.725,8.226,6.798,4.755,3.952,1007,288.3,278.4,263,27,74
10-04-2019 23:50,8.114,8.065,8.695,6.825,4.66,3.987,1007,285.5,275.6,263,26.9,74
11-04-2019 00:00,7.805,7.749,8.118,6.916,4.689,3.901,1006.9,289.7,281.3,265.8,26.9,73.6
11-04-2019 00:10,7.778,7.722,8.292,6.867,4.741,3.979,1006.9,288.3,281.3,264.4,26.8,73.6
11-04-2019 00:20,7.643,7.583,8.28,6.766,4.586,3.773,1006.7,292.5,284.1,265.8,26.6,73.9
11-04-2019 00:30,7.758,7.705,8.032,6.485,4.446,3.697,1006.7,293.9,282.7,265.8,26.5,73.7
11-04-2019 00:40,7.8,7.737,7.949,6.605,4.537,3.737,1006.6,293.9,284.1,265.8,26.4,73.7
11-04-2019 00:50,7.668,7.615,7.785,6.521,4.438,3.568,1006.5,292.5,281.3,261.6,26.4,74
11-04-2019 01:00,7.302,7.22,7.941,6.534,4.409,3.524,1006.5,295.3,284.1,264.4,26.2,74.5
11-04-2019 01:10,6.714,6.607,7.846,6.308,4.124,3.242,1006.4,302.3,291.1,270,26.2,74.5
11-04-2019 01:20,5.817,5.752,7.574,6.712,4.507,3.494,1006.3,305.2,293.9,274.2,25.9,75
11-04-2019 01:30,5.038,4.973,6.033,7.075,4.52,3.396,1006.1,315,299.5,279.8,25.8,75.3
11-04-2019 01:40,4.871,4.791,5.207,6.835,4.264,3.367,1006.1,319.2,305.2,282.7,25.8,75.1
11-04-2019 01:50,4.869,4.789,4.851,6.627,4.532,3.555,1006.1,323.4,308,281.3,25.7,74.7
11-04-2019 02:00,4.545,4.468,4.429,6.553,4.633,3.636,1006,319.2,303.8,278.4,25.7,74.3
11-04-2019 02:10,4.506,4.431,4.373,6.328,4.156,3.237,1006.1,319.2,299.5,274.2,25.7,74.3
11-04-2019 02:20,4.327,4.262,4.056,5.823,4.291,3.33,1006,319.2,302.3,279.8,25.5,74.3
11-04-2019 02:30,4.08,4.012,3.757,4.495,4.406,3.379,1005.8,327.7,315,284.1,25.5,73.9
11-04-2019 02:40,3.274,3.216,3.08,4.167,3.989,3.109,1005.8,322,308,279.8,25.5,73.6
11-04-2019 02:50,3.332,3.265,3.198,3.873,3.408,2.668,1005.9,327.7,315,282.7,25.4,73.7
11-04-2019 03:00,3.595,3.529,3.244,4.012,3.332,2.35,1005.9,331.9,319.2,288.3,25.3,74.1
11-04-2019 03:10,3.475,3.424,3.235,4.01,2.993,2.044,1005.8,333.3,322,291.1,25.2,74.5
11-04-2019 03:20,3.862,3.804,3.681,3.63,2.693,1.875,1005.8,334.7,324.8,296.7,24.9,75
11-04-2019 03:30,4.646,4.571,3.804,3.618,2.993,2.394,1005.8,334.7,324.8,285.5,24.8,75.7
11-04-2019 03:40,4.499,4.429,3.61,3.275,3.136,2.328,1005.6,338.9,327.7,288.3,24.7,76.8
11-04-2019 03:50,4.021,3.956,3.269,2.831,4.06,2.992,1005.5,330.5,319.2,285.5,24.6,77
11-04-2019 04:00,3.582,3.529,3.051,2.702,4.529,3.261,1005.5,312.2,303.8,284.1,24.6,76.8
11-04-2019 04:10,3.342,3.321,3.021,3.373,3.846,2.815,1005.5,298.1,289.7,285.5,24.6,76.3
11-04-2019 04:20,3.374,3.345,3.384,3.66,3.335,2.409,1005.4,303.8,293.9,285.5,24.4,76.7
11-04-2019 04:30,3.291,3.252,3.1,3.238,3.568,2.651,1005.4,309.4,293.9,284.1,24.3,76.9
11-04-2019 04:40,3.761,3.711,4.037,3.657,4.008,2.938,1005.4,312.2,305.2,291.1,24.3,76.9
11-04-2019 04:50,3.955,3.899,4.262,3.687,3.531,2.57,1005.5,313.6,306.6,278.4,24.2,77.4
11-04-2019 05:00,3.864,3.821,4.037,3.694,3.526,2.541,1005.5,310.8,303.8,272.8,24.1,77.8
11-04-2019 05:10,3.653,3.603,3.502,3.941,3.971,2.899,1005.6,312.2,300.9,275.6,24.1,77.3
11-04-2019 05:20,3.222,3.179,3.004,4.054,2.995,2.061,1005.6,313.6,296.7,279.8,24,77.1
11-04-2019 05:30,2.769,2.747,2.594,4.311,2.973,1.995,1005.7,306.6,281.3,278.4,23.8,77.3
11-04-2019 05:40,2.678,2.657,2.945,5.022,2.578,1.946,1005.8,306.6,282.7,281.3,23.8,77.4
11-04-2019 05:50,2.739,2.711,3.541,5.088,2.327,1.688,1005.9,299.5,281.3,279.8,23.7,77.6
11-04-2019 06:00,2.72,2.701,3.271,5.051,2.978,2.254,1005.9,299.5,279.8,281.3,23.6,77.5
11-04-2019 06:10,2.769,2.75,2.884,5.186,3.342,2.379,1005.9,309.4,286.9,284.1,23.6,76.5
11-04-2019 06:20,2.411,2.404,2.746,4.89,3.787,2.735,1005.9,302.3,279.8,282.7,23.7,75.4
11-04-2019 06:30,2.335,2.316,2.572,4.769,3.551,2.661,1006,309.4,288.3,284.1,23.7,75
11-04-2019 06:40,2.141,2.13,2.379,4.61,3.224,2.193,1006.1,310.8,295.3,282.7,23.6,75
11-04-2019 06:50,2.276,2.265,2.563,4.833,3.502,2.487,1006.2,313.6,299.5,285.5,23.6,74.8
11-04-2019 07:00,2.408,2.392,2.315,4.309,3.903,2.901,1006.2,313.6,298.1,279.8,23.7,73.1
11-04-2019 07:10,2.379,2.35,2.082,3.912,3.893,2.982,1006.4,322,295.3,275.6,24.1,71.7
11-04-2019 07:20,2.208,2.179,2.016,3.478,3.399,2.566,1006.5,329.1,299.5,275.6,24.4,70.6
11-04-2019 07:30,2.112,2.093,1.947,3.814,2.575,1.85,1006.7,323.4,288.3,279.8,24.9,68.6
11-04-2019 07:40,2.264,2.25,1.925,3.726,2.445,1.975,1006.9,319.2,284.1,279.8,25.7,66.2
11-04-2019 07:50,2.573,2.544,2.337,4.186,2.307,2.004,1007.1,322,289.7,282.7,26.3,64
11-04-2019 08:00,2.232,2.208,2.496,3.297,1.825,1.723,1007.3,316.4,286.9,279.8,27,60.5
11-04-2019 08:10,1.541,1.547,1.93,2.412,1.683,1.519,1007.5,303.8,274.2,272.8,27.7,57
11-04-2019 08:20,0.96,0.971,1.456,1.43,1.388,1.372,1007.7,305.2,282.7,275.6,28.3,53.7
11-04-2019 08:30,0.887,0.944,0.865,0.847,0.854,0.941,1007.8,334.7,296.7,293.9,29.4,52.4
11-04-2019 08:40,1.22,1.302,1.088,1.026,0.987,0.975,1008,348.8,317.8,305.2,30.1,50.5
11-04-2019 08:50,1.313,1.402,1.25,0.81,0.889,0.897,1008.1,1.4,350.2,341.7,30.5,47.7
11-04-2019 09:00,1.771,1.816,1.469,1.173,1.039,1.061,1008.2,18.3,8.4,358.6,31.4,44.6
11-04-2019 09:10,1.614,1.63,1.613,1.44,1.336,1.269,1008.3,28.1,26.7,32.3,32,40.9
11-04-2019 09:20,1.318,1.333,1.38,1.393,1.503,1.399,1008.4,40.8,49.2,71.7,32.4,41.3
11-04-2019 09:30,1.254,1.275,1.26,1.317,1.631,1.634,1008.4,56.3,71.7,87.2,31.4,47.7
11-04-2019 09:40,1.352,1.387,1.248,1.366,1.786,1.995,1008.4,42.2,54.8,88.6,31.4,47.4
11-04-2019 09:50,1.668,1.664,1.611,1.91,2.688,2.754,1008.5,38,47.8,95.6,30.2,55.4
11-04-2019 10:00,2.139,2.228,1.63,1.415,1.796,1.853,1008.5,14.1,42.2,112.5,29.8,55.1
11-04-2019 10:10,1.34,1.427,1.074,2.234,2.354,2.318,1008.5,16.9,97,160.3,30.3,51.4
11-04-2019 10:20,1.365,1.282,2.003,2.611,2.88,3.029,1008.5,60.5,167.3,161.7,30.2,47.7
11-04-2019 10:30,3.362,2.907,3.475,3.566,3.73,3.666,1008.5,175.8,170.2,163.1,29.8,50.3
11-04-2019 10:40,4.548,4.286,4.807,4.848,4.834,4.829,1008.5,167.3,160.3,160.3,29.2,59.6
11-04-2019 10:50,4.955,4.588,5.084,5.269,5.171,5.172,1008.4,175.8,173,177.2,28.6,64.1
11-04-2019 11:00,4.624,4.399,4.78,4.818,4.967,4.704,1008.3,178.6,175.8,181.4,28.5,66.7
11-04-2019 11:10,4.494,4.039,4.324,4.189,4.318,4.229,1008.4,168.8,168.8,171.6,28.5,67.9
11-04-2019 11:20,4.455,4.208,4.424,4.245,4.252,4.207,1008.2,173,173,175.8,28.3,67.9
11-04-2019 11:30,4.134,3.779,4.113,4.003,4.065,4.043,1008.1,175.8,175.8,181.4,28.5,69.5
11-04-2019 11:40,4.171,3.745,4.024,4.039,4.06,3.923,1008,174.4,171.6,175.8,28.6,67.7
11-04-2019 11:50,4.102,3.61,4.061,4.267,4.139,3.989,1007.9,178.6,177.2,182.8,28.7,68.8
11-04-2019 12:00,4.825,4.429,4.665,4.554,4.544,4.575,1007.7,177.2,177.2,177.2,28.6,70.6
11-04-2019 12:10,5.153,4.718,5.005,5.015,5.08,5.082,1007.6,181.4,180,182.8,28.6,70.6
11-04-2019 12:20,5.536,5.36,5.381,5.372,5.402,5.351,1007.4,184.2,182.8,182.8,28.3,71.9
11-04-2019 12:30,6.009,5.928,5.857,5.742,5.658,5.344,1007.3,185.6,184.2,185.6,28.3,72
11-04-2019 12:40,5.79,5.852,5.655,5.573,5.572,5.256,1007.2,188.4,187,188.4,28.3,71.3
11-04-2019 12:50,5.683,5.72,5.476,5.426,5.382,5.231,1007,191.3,188.4,187,28.5,69.5
11-04-2019 13:00,5.384,5.362,5.275,5.132,5.144,4.829,1006.8,189.8,188.4,189.8,28.8,67.7
11-04-2019 13:10,5.379,5.377,5.096,5.09,5.1,4.883,1006.6,187,187,189.8,28.7,67.7
11-04-2019 13:20,5.17,5.237,4.964,4.76,4.714,4.516,1006.3,189.8,189.8,191.3,29,66.3
11-04-2019 13:30,5.21,5.144,4.873,4.843,4.684,4.565,1006.3,188.4,185.6,188.4,29.1,66.9
11-04-2019 13:40,5.389,5.33,5.099,4.948,5.021,4.79,1006.1,187,187,188.4,29.1,65.7
11-04-2019 13:50,6.06,6.176,5.967,5.843,5.962,5.783,1005.9,194.1,194.1,192.7,29,65.2
11-04-2019 14:00,6.08,6.117,5.896,5.816,5.921,5.721,1005.8,191.3,189.8,189.8,28.8,66.3
11-04-2019 14:10,6.354,6.482,6.212,6.051,6.031,5.792,1005.6,192.7,192.7,192.7,29,67
11-04-2019 14:20,6.136,6.249,5.859,5.777,5.788,5.53,1005.4,195.5,194.1,194.1,29.1,66.2
11-04-2019 14:30,6.011,6.11,5.906,5.801,5.771,5.496,1005.1,199.7,198.3,195.5,29.1,65.4
11-04-2019 14:40,6.229,6.333,6.202,6.036,5.66,5.395,1005,205.3,203.9,203.9,29.6,65.2
11-04-2019 14:50,6.758,6.84,6.612,6.485,6.107,5.577,1004.9,210.9,206.7,206.7,29.6,65.6
11-04-2019 15:00,7.006,7.115,6.872,6.747,6.493,6.162,1004.9,208.1,203.9,202.5,29.6,63.5
11-04-2019 15:10,7.572,7.698,7.375,7.283,7.01,6.449,1004.8,208.1,202.5,199.7,29.3,63.6
11-04-2019 15:20,7.486,7.622,7.24,6.921,6.661,6.008,1004.6,213.8,209.5,208.1,29.6,64.7
11-04-2019 15:30,7.805,7.938,7.439,6.884,6.631,6.4,1004.5,218,216.6,215.2,29.3,67.4
11-04-2019 15:40,7.768,7.896,7.471,6.899,6.449,6.113,1004.4,219.4,215.2,213.8,29.1,72.8
11-04-2019 15:50,7.871,7.989,7.61,7.151,6.906,6.16,1004.4,220.8,218,215.2,29,75.7
11-04-2019 16:00,7.78,7.894,7.353,6.73,6.538,6.116,1004.3,219.4,218,216.6,28.7,77.6
11-04-2019 16:10,8.437,8.556,7.782,6.987,6.506,5.726,1004.1,223.6,220.8,220.8,29.1,79
11-04-2019 16:20,8.837,8.987,8.251,7.773,7.005,6.532,1004,225,223.6,222.2,28.6,81.4
11-04-2019 16:30,8.78,8.911,7.878,6.957,6.69,6.331,1004,223.6,220.8,219.4,28.2,82.9
11-04-2019 16:40,8.601,8.722,8.224,7.381,6.565,6.023,1004,226.4,226.4,223.6,28.2,82.8
11-04-2019 16:50,8.94,9.053,8.43,7.815,7.118,6.606,1003.9,230.6,227.8,225,28.1,82.8
11-04-2019 17:00,9.199,9.313,8.731,8.011,7.287,6.711,1003.8,233.4,227.8,223.6,28.1,82.3
11-04-2019 17:10,9.484,9.59,9.026,8.398,7.339,6.812,1003.8,233.4,226.4,223.6,27.9,81.9
11-04-2019 17:20,9.251,9.347,8.974,7.685,6.198,5.694,1003.8,236.3,229.2,226.4,28.1,81.5
11-04-2019 17:30,8.285,8.352,8.14,7.565,6.55,6.089,1003.8,239.1,233.4,226.4,28.1,80.1
11-04-2019 17:40,7.432,7.494,7.093,6.837,5.744,5.28,1003.9,241.9,234.8,227.8,28.1,80.4
11-04-2019 17:50,7.19,7.254,6.963,5.826,5.225,4.908,1003.9,237.7,229.2,223.6,28,81.2
11-04-2019 18:00,6.729,6.786,6.428,5.615,5.245,4.891,1003.9,236.3,227.8,223.6,27.7,82.6
11-04-2019 18:10,6.428,6.499,5.886,5.774,5.375,4.996,1004,246.1,236.3,227.8,27.7,83.4
11-04-2019 18:20,6.281,6.345,5.879,6.012,5.549,4.94,1004,244.7,233.4,223.6,27.7,83.7
11-04-2019 18:30,6.837,6.906,6.175,5.74,5.117,4.415,1004,241.9,226.4,212.3,27.6,84.4
11-04-2019 18:40,7.557,7.615,6.725,5.59,4.834,4.327,1003.9,247.5,239.1,220.8,27.6,84.7
11-04-2019 18:50,7.712,7.759,6.955,5.436,4.77,4.06,1003.9,247.5,236.3,218,27.5,85.2
11-04-2019 19:00,7.886,7.962,8.108,6.401,5.429,4.68,1003.9,241.9,237.7,222.2,27.5,85.4
11-04-2019 19:10,7.964,8.019,8.437,6.73,5.446,4.923,1003.8,247.5,243.3,232,27.4,85.6
11-04-2019 19:20,7.555,7.607,7.829,6.169,4.456,3.827,1004,253.1,250.3,236.3,27.5,83.1
11-04-2019 19:30,7.253,7.296,6.352,4.502,3.627,2.994,1004.2,254.5,243.3,222.2,27.7,82.2
11-04-2019 19:40,7.246,7.271,5.513,3.951,3.785,3.379,1004.2,260.2,240.5,219.4,27.7,84.1
11-04-2019 19:50,8.369,8.379,7.272,4.973,4.2,3.568,1004.2,267.2,257.3,226.4,27.6,85.8
11-04-2019 20:00,8.623,8.632,7.672,5.122,4.072,3.345,1004.3,268.6,260.2,229.2,27.6,86.3
11-04-2019 20:10,8.18,8.183,7.375,5.255,4.111,3.31,1004.4,270,260.2,236.3,27.5,86.7
11-04-2019 20:20,8.31,8.293,7.63,6.017,3.934,3.222,1004.4,274.2,264.4,250.3,27.5,86.4
11-04-2019 20:30,8.476,8.472,7.946,6.325,3.509,2.864,1004.5,277,267.2,254.5,27.6,85
11-04-2019 20:40,9.008,8.992,8.562,7.269,3.966,3.087,1004.6,278.4,270,258.8,27.7,81.9
11-04-2019 20:50,9.496,9.453,9.001,7.568,4.163,3.073,1004.7,282.7,275.6,265.8,28.1,77.4
11-04-2019 21:00,9.66,9.597,9.138,7.609,4.436,3.323,1004.8,286.9,279.8,272.8,28.6,69.5
11-04-2019 21:10,9.569,9.489,9.232,7.607,4.878,3.732,1004.8,289.7,282.7,275.6,29.2,59.8
11-04-2019 21:20,9.14,9.06,8.702,7.153,4.492,3.44,1004.9,291.1,284.1,277,29.8,54
11-04-2019 21:30,8.709,8.624,8.167,6.573,4.119,3.117,1005,295.3,285.5,278.4,29.9,51.8
11-04-2019 21:40,8.442,8.342,7.922,6.254,3.92,3.004,1005.2,298.1,289.7,281.3,30.1,50.9
11-04-2019 21:50,8.322,8.22,7.991,6.712,4.215,3.222,1005.3,300.9,292.5,282.7,30.1,51.1
11-04-2019 22:00,7.888,7.781,7.549,6.516,4.03,3.009,1005.4,303.8,295.3,284.1,29.9,51.5
11-04-2019 22:10,6.932,6.852,6.659,5.517,3.824,2.931,1005.5,299.5,288.3,272.8,29.9,51.8
11-04-2019 22:20,7.207,7.102,6.86,6.176,4.06,3.109,1005.4,308,295.3,281.3,29.9,52.1
11-04-2019 22:30,7.293,7.149,6.965,6.489,4.296,3.195,1005.4,319.2,309.4,293.9,29.8,52.7
11-04-2019 22:40,7.124,6.99,6.475,6.11,4.51,3.239,1005.4,320.6,315,298.1,29.6,53.3
11-04-2019 22:50,7.251,7.137,6.693,5.911,5.046,3.644,1005.2,313.6,306.6,298.1,29.8,51.3
11-04-2019 23:00,7.523,7.396,7.049,5.987,4.768,3.46,1005.2,312.2,306.6,300.9,29.9,49.6
